170,94.0463,18.0842,2.24
171,90.6979,18.4516,2.76
172,69.2547,15.86,0.55
173,75.5284,14.6484,0.19
174,70.0211,16.4716,0
175,76.2452,16.4358,0
176,71.4726,19.2589,0
177,79.6495,17.4505,0
178,89.2379,16.9779,0
179,81.1326,20.3642,0
180,85.4873,18.26,0
181,82.861,19.9968,0
182,63.34,24.1484,0
183,63.3537,21.7505,0
184,79.7516,19.0305,0
185,84.0821,19.8505,0
186,76.3726,21.0632,0
187,76.9547,21.9979,0
188,77.3863,22.5642,0
189,70.5895,22.2863,0
190,79.8821,20.3421,0
191,84.7653,16.46,0
192,94.3663,16.8326,0
193,98.6358,15.8968,0
194,87.0853,18.4758,0
195,79.3811,19.7221,0
196,68.1189,22.7611,0
197,68.5632,22.3347,0
198,74.24,19.9863,0
199,73.6526,19.9232,0
200,68.5663,20.1768,0
201,94.2116,17.9495,0
202,81.3295,20.6421,0
203,75.7358,21.1821,0
204,70.5284,23.5642,0
205,76.3631,22.4716,0
206,70.7979,24.4853,0
207,72.4074,25.7474,0
208,73.4042,25.8063,0
209,81.52,19.46,0
210,93.1126,18.5463,0
211,88.2347,21.9221,0
212,76.8505,20.8895,0
213,71.4168,20.5389,0
214,73.2884,21.4011,0
215,66.6558,23.1958,0
216,80.2274,21.2379,0
217,79.6042,20.4842,0
218,66.3484,23.16,0
219,73.8863,22.8274,0
220,76.5589,20.44,0
221,99.0484,15.2432,0
222,93.7158,15.4621,0
223,79.4021,17.6253,0
224,77.2905,20.8589,0
225,92.501,19.5505,0
226,85.0642,19.9463,0
227,91.1421,19.1958,0
228,92.7916,18.5295,0
229,80.1884,18.2695,0
230,91.7273,18.0495,0
231,96.0516,18.8947,0
232,95.1516,20.2811,0
233,90.1642,20.9389,0
234,91.7516,19.9495,0
235,94.4874,19.4842,0
236,75.8789,17.379,0
237,86.9242,14.5695,0
238,95.5874,13.94,0
239,94.4758,17.5379,0.03
240,90.5442,17.9579,0.07
241,99.9,14.3611,0.09
242,94.179,16.2632,0.11
243,87.8031,16.2968,0.1
244,83.3442,15.58,0.07
245,87.1042,15.7116,0
246,85.24,17.3358,0
247,99.9,17.4758,0
248,99.9,17.6495,0
249,99.2053,16.8453,0
250,86.9495,15.2884,0.14
